store_id,product_id,inventory_qty
S013,P0212,68
S013,P0213,482
S013,P0214,498
S013,P0215,486
S013,P0216,397
S013,P0217,402
S013,P0218,66
S013,P0219,301
S013,P0220,380
S013,P0221,349
S013,P0222,144
S013,P0223,183
S013,P0224,186
S013,P0225,249
S013,P0226,419
S013,P0227,315
S013,P0228,187
S013,P0229,284
S013,P0230,395
S013,P0231,440
S013,P0232,349
S013,P0233,113
S013,P0234,168
S013,P0235,113
S013,P0236,66
S013,P0237,381
S013,P0238,285
S013,P0239,99
S013,P0240,53
S013,P0241,198
S013,P0242,267
S013,P0243,111
S013,P0244,67
S013,P0245,399
S013,P0246,147
S013,P0247,194
S013,P0248,284
S013,P0249,472
S013,P0250,328
S013,P0251,231
S013,P0252,209
S013,P0253,202
S013,P0254,117
S013,P0255,88
S013,P0256,178
S013,P0257,203
S013,P0258,91
S013,P0259,438
S013,P0260,304
S013,P0261,53
S013,P0262,124
S013,P0263,180
S013,P0264,116
S013,P0265,341
S013,P0266,168
S013,P0267,230
S013,P0268,438
S013,P0269,88
S013,P0270,442
S013,P0271,228
S013,P0272,442
S013,P0273,194
S013,P0274,345
S013,P0275,53
S013,P0276,283
S013,P0277,415
S013,P0278,109
S013,P0279,110
S013,P0280,211
S013,P0281,194
S013,P0282,313
S013,P0283,465
S013,P0284,251
S013,P0285,317
S013,P0286,357
S013,P0287,490
S013,P0288,353
S013,P0289,57
S013,P0290,227
S013,P0291,186
S013,P0292,255
S013,P0293,107
S013,P0294,85
S013,P0295,425
S013,P0296,351
S013,P0297,332
S013,P0298,119
S013,P0299,436
S013,P0300,323
S013,P0301,464
S013,P0302,414
S013,P0303,150
S013,P0304,165
S013,P0305,326
S013,P0306,418
S013,P0307,177
S013,P0308,363
S013,P0309,438
S013,P0310,316
S013,P0311,401
S013,P0312,238
S013,P0313,116
S013,P0314,357
S013,P0315,469
S013,P0316,121
S013,P0317,490
S013,P0318,259
S013,P0319,416
S013,P0320,248
S013,P0321,352
S013,P0322,412
S013,P0323,68
S013,P0324,307
S013,P0325,160
S013,P0326,478
S013,P0327,77
S013,P0328,477
S013,P0329,56
S013,P0330,330
S013,P0331,266
S013,P0332,102
S013,P0333,179
S013,P0334,345
S013,P0335,350
S013,P0336,228
S013,P0337,371
S013,P0338,485
S013,P0339,218
S013,P0340,412
S013,P0341,59
S013,P0342,280
S013,P0343,140
S013,P0344,370
S013,P0345,80
S013,P0346,127
S013,P0347,355
S013,P0348,91
S013,P0349,398
S013,P0350,355
S013,P0351,231
S013,P0352,96
S013,P0353,361
S013,P0354,323
S013,P0355,245
S013,P0356,82
S013,P0357,346
S013,P0358,401
S013,P0359,491
S013,P0360,177
S013,P0361,90
S013,P0362,397
S013,P0363,354
S013,P0364,120
S013,P0365,338
S013,P0366,99
S013,P0367,480
S013,P0368,431
S013,P0369,444
S013,P0370,456
S013,P0371,302
S013,P0372,319
S013,P0373,108
S013,P0374,297
S013,P0375,413
S013,P0376,122
S013,P0377,76
S013,P0378,233
S013,P0379,248
S013,P0380,129
S013,P0381,276
S013,P0382,216
S013,P0383,117
S013,P0384,179
S013,P0385,166
S013,P0386,276
S013,P0387,409
S013,P0388,266
S013,P0389,152
S013,P0390,102
S013,P0391,252
S013,P0392,121
S013,P0393,133
S013,P0394,76
S013,P0395,319
S013,P0396,199
S013,P0397,111
S013,P0398,369
S013,P0399,402
S013,P0400,298
S013,P0401,263
S013,P0402,225
S013,P0403,270
S013,P0404,240
S013,P0405,254
S013,P0406,198
S013,P0407,323
S013,P0408,276
S013,P0409,170
S013,P0410,80
S013,P0411,188
S013,P0412,263
S013,P0413,385
S013,P0414,347
S013,P0415,363
S013,P0416,359
S013,P0417,487
S013,P0418,363
S013,P0419,464
S013,P0420,228
S013,P0421,57
S013,P0422,243
S013,P0423,408
S013,P0424,331
S013,P0425,481
S013,P0426,324
S013,P0427,238
S013,P0428,96
S013,P0429,286
S013,P0430,225
S013,P0431,358
S013,P0432,93
S013,P0433,56
S013,P0434,183
S013,P0435,277
S013,P0436,102
S013,P0437,285
S013,P0438,342
S013,P0439,463
S013,P0440,167
S013,P0441,441
S013,P0442,276
S013,P0443,488
S013,P0444,313
S013,P0445,172
S013,P0446,281
S013,P0447,61
S013,P0448,243
S013,P0449,385
S013,P0450,166
S013,P0451,175
S013,P0452,86
S013,P0453,248
S013,P0454,288
S013,P0455,333
S013,P0456,91
S013,P0457,255
S013,P0458,480
S013,P0459,435
S013,P0460,236
S013,P0461,434
S013,P0462,83
S013,P0463,282
S013,P0464,80
S013,P0465,293
S013,P0466,454
S013,P0467,189
S013,P0468,98
S013,P0469,364
S013,P0470,166
S013,P0471,194
S013,P0472,149
S013,P0473,434
S013,P0474,493
S013,P0475,472
S013,P0476,376
S013,P0477,192
S013,P0478,154
S013,P0479,407
S013,P0480,334
S013,P0481,132
S013,P0482,179
S013,P0483,428
S013,P0484,324
S013,P0485,289
S013,P0486,274
S013,P0487,249
S013,P0488,185
S013,P0489,458
S013,P0490,175
S013,P0491,418
S013,P0492,438
S013,P0493,238
S013,P0494,416
S013,P0495,326
S013,P0496,156
S013,P0497,102
S013,P0498,428
S013,P0499,391
S013,P0500,212
S014,P0001,420
S014,P0002,130
S014,P0003,400
S014,P0004,335
S014,P0005,74
S014,P0006,420
S014,P0007,329
S014,P0008,197
S014,P0009,401
S014,P0010,449
S014,P0011,279
S014,P0012,315
S014,P0013,471
S014,P0014,405
S014,P0015,431
S014,P0016,391
S014,P0017,183
S014,P0018,164
S014,P0019,65
S014,P0020,96
S014,P0021,379
S014,P0022,317
S014,P0023,493
S014,P0024,66
S014,P0025,190
S014,P0026,381
S014,P0027,426
S014,P0028,204
S014,P0029,447
S014,P0030,82
S014,P0031,200
S014,P0032,149
S014,P0033,61
S014,P0034,204
S014,P0035,220
S014,P0036,261
S014,P0037,81
S014,P0038,498
S014,P0039,199
S014,P0040,419
S014,P0041,348
S014,P0042,157
S014,P0043,446
S014,P0044,356
S014,P0045,468
S014,P0046,418
S014,P0047,125
S014,P0048,194
S014,P0049,454
S014,P0050,127
S014,P0051,285
S014,P0052,213
S014,P0053,479
S014,P0054,365
S014,P0055,491
S014,P0056,161
S014,P0057,331
S014,P0058,425
S014,P0059,257
S014,P0060,433
S014,P0061,63
S014,P0062,205
S014,P0063,230
S014,P0064,72
S014,P0065,126
S014,P0066,477
S014,P0067,432
S014,P0068,120
S014,P0069,445
S014,P0070,116
S014,P0071,61
S014,P0072,320
S014,P0073,460
S014,P0074,324
S014,P0075,450
S014,P0076,131
S014,P0077,368
S014,P0078,280
S014,P0079,196
S014,P0080,56
S014,P0081,229
S014,P0082,333
S014,P0083,342
S014,P0084,217
S014,P0085,71
S014,P0086,416
S014,P0087,405
S014,P0088,311
S014,P0089,259
S014,P0090,344
S014,P0091,108
S014,P0092,141
S014,P0093,130
S014,P0094,325
S014,P0095,385
S014,P0096,270
S014,P0097,159
S014,P0098,315
S014,P0099,75
S014,P0100,123
S014,P0101,292
S014,P0102,253
S014,P0103,225
S014,P0104,399
S014,P0105,174
S014,P0106,449
S014,P0107,247
S014,P0108,391
S014,P0109,484
S014,P0110,264
S014,P0111,125
S014,P0112,450
S014,P0113,95
S014,P0114,301
S014,P0115,266
S014,P0116,491
S014,P0117,410
S014,P0118,307
S014,P0119,178
S014,P0120,435
S014,P0121,120
S014,P0122,413
S014,P0123,405
S014,P0124,298
S014,P0125,190
S014,P0126,327
S014,P0127,98
S014,P0128,228
S014,P0129,471
S014,P0130,322
S014,P0131,487
S014,P0132,130
S014,P0133,478
S014,P0134,477
S014,P0135,358
S014,P0136,316
S014,P0137,104
S014,P0138,472
S014,P0139,383
S014,P0140,434
S014,P0141,128
S014,P0142,248
S014,P0143,392
S014,P0144,228
S014,P0145,365
S014,P0146,332
S014,P0147,250
S014,P0148,295
S014,P0149,137
S014,P0150,434
S014,P0151,311
S014,P0152,450
S014,P0153,306
S014,P0154,67
S014,P0155,207
S014,P0156,222
S014,P0157,222
S014,P0158,190
S014,P0159,199
S014,P0160,133
S014,P0161,304
S014,P0162,366
S014,P0163,187
S014,P0164,421
S014,P0165,224
S014,P0166,467
S014,P0167,473
S014,P0168,308
S014,P0169,143
S014,P0170,304
S014,P0171,458
S014,P0172,271
S014,P0173,442
S014,P0174,420
S014,P0175,241
S014,P0176,281
S014,P0177,457
S014,P0178,454
S014,P0179,308
S014,P0180,351
S014,P0181,191
S014,P0182,181
S014,P0183,204
S014,P0184,191
S014,P0185,118
S014,P0186,189
S014,P0187,405
S014,P0188,119
S014,P0189,61
S014,P0190,235
S014,P0191,383
S014,P0192,321
S014,P0193,474
S014,P0194,409
S014,P0195,297
S014,P0196,326
S014,P0197,168
S014,P0198,303
S014,P0199,71
S014,P0200,339
S014,P0201,185
S014,P0202,471
S014,P0203,400
S014,P0204,195
S014,P0205,355
S014,P0206,249
S014,P0207,272
S014,P0208,430
S014,P0209,457
S014,P0210,244
S014,P0211,183
S014,P0212,291
S014,P0213,97
S014,P0214,277
S014,P0215,436
S014,P0216,467
S014,P0217,241
S014,P0218,499
S014,P0219,429
S014,P0220,480
S014,P0221,403
S014,P0222,115
S014,P0223,254
S014,P0224,249
S014,P0225,338
S014,P0226,466
S014,P0227,383
S014,P0228,207
S014,P0229,145
S014,P0230,61
S014,P0231,148
S014,P0232,378
S014,P0233,214
S014,P0234,436
S014,P0235,328
S014,P0236,498
S014,P0237,101
S014,P0238,277
S014,P0239,64
S014,P0240,95
S014,P0241,448
S014,P0242,194
S014,P0243,226
S014,P0244,53
S014,P0245,338
S014,P0246,124
S014,P0247,83
S014,P0248,86
S014,P0249,159
S014,P0250,254
S014,P0251,216
S014,P0252,137
S014,P0253,349
S014,P0254,195
S014,P0255,247
S014,P0256,59
S014,P0257,64
S014,P0258,400
S014,P0259,376
S014,P0260,206
S014,P0261,353
S014,P0262,180
S014,P0263,458
S014,P0264,173
S014,P0265,388
S014,P0266,126
S014,P0267,303
S014,P0268,63
S014,P0269,482
S014,P0270,379
S014,P0271,439
S014,P0272,245
S014,P0273,402
S014,P0274,491
S014,P0275,390
S014,P0276,97
S014,P0277,466
S014,P0278,200
S014,P0279,157
S014,P0280,329
S014,P0281,212
S014,P0282,256
S014,P0283,482
S014,P0284,54
S014,P0285,401
S014,P0286,435
S014,P0287,233
S014,P0288,295
S014,P0289,489
S014,P0290,381
S014,P0291,193
S014,P0292,216
S014,P0293,419
S014,P0294,384
S014,P0295,453
S014,P0296,86
S014,P0297,191
S014,P0298,127
S014,P0299,350
S014,P0300,336
S014,P0301,474
S014,P0302,488
S014,P0303,309
S014,P0304,170
S014,P0305,460
S014,P0306,362
S014,P0307,447
S014,P0308,295
S014,P0309,484
S014,P0310,338
S014,P0311,56
S014,P0312,481
S014,P0313,285
S014,P0314,116
S014,P0315,371
S014,P0316,373
S014,P0317,110
S014,P0318,345
S014,P0319,417
S014,P0320,400
S014,P0321,102
S014,P0322,405
S014,P0323,130
S014,P0324,365
S014,P0325,413
S014,P0326,398
S014,P0327,489
S014,P0328,353
S014,P0329,339
S014,P0330,127
S014,P0331,237
S014,P0332,370
S014,P0333,345
S014,P0334,219
S014,P0335,87
S014,P0336,175
S014,P0337,174
S014,P0338,101
S014,P0339,248
S014,P0340,376
S014,P0341,152
S014,P0342,234
S014,P0343,459
S014,P0344,61
S014,P0345,312
S014,P0346,465
S014,P0347,294
S014,P0348,109
S014,P0349,119
S014,P0350,64
S014,P0351,386
S014,P0352,490
S014,P0353,289
S014,P0354,73
S014,P0355,88
S014,P0356,454
S014,P0357,476
S014,P0358,368
S014,P0359,436
S014,P0360,204
S014,P0361,409
S014,P0362,275
S014,P0363,328
S014,P0364,425
S014,P0365,375
S014,P0366,54
S014,P0367,457
S014,P0368,438
S014,P0369,452
S014,P0370,377
S014,P0371,175
S014,P0372,191
S014,P0373,158
S014,P0374,336
S014,P0375,207
S014,P0376,168
S014,P0377,453
S014,P0378,171
S014,P0379,425
S014,P0380,324
S014,P0381,449
S014,P0382,84
S014,P0383,264
S014,P0384,348
S014,P0385,112
S014,P0386,396
S014,P0387,343
S014,P0388,460
S014,P0389,172
S014,P0390,496
S014,P0391,347
S014,P0392,474
S014,P0393,293
S014,P0394,171
S014,P0395,64
S014,P0396,128
S014,P0397,394
S014,P0398,95
S014,P0399,471
S014,P0400,177
S014,P0401,109
S014,P0402,147
S014,P0403,113
S014,P0404,267
S014,P0405,194
S014,P0406,129
S014,P0407,366
S014,P0408,478
S014,P0409,215
S014,P0410,404
S014,P0411,206
S014,P0412,106
S014,P0413,123
S014,P0414,66
S014,P0415,77
S014,P0416,269
S014,P0417,361
S014,P0418,144
S014,P0419,165
S014,P0420,424
S014,P0421,157
S014,P0422,305
S014,P0423,259
S014,P0424,158
S014,P0425,407
S014,P0426,418
S014,P0427,142
S014,P0428,472
S014,P0429,91
S014,P0430,414
S014,P0431,479
S014,P0432,353
S014,P0433,58
S014,P0434,487
S014,P0435,468
S014,P0436,292
S014,P0437,84
S014,P0438,126
S014,P0439,72
S014,P0440,97
S014,P0441,376
S014,P0442,166
S014,P0443,384
S014,P0444,316
S014,P0445,194
S014,P0446,276
S014,P0447,161
S014,P0448,192
S014,P0449,329
S014,P0450,63
S014,P0451,322
S014,P0452,254
S014,P0453,420
S014,P0454,179
S014,P0455,381
S014,P0456,397
S014,P0457,186
S014,P0458,493
S014,P0459,465
S014,P0460,488
S014,P0461,293
S014,P0462,304
S014,P0463,85
S014,P0464,309
S014,P0465,315
S014,P0466,52
S014,P0467,238
S014,P0468,158
S014,P0469,196
S014,P0470,59
S014,P0471,270
S014,P0472,436
S014,P0473,217
S014,P0474,68
S014,P0475,167
S014,P0476,336
S014,P0477,295
S014,P0478,385
S014,P0479,455
S014,P0480,192
S014,P0481,441
S014,P0482,446
S014,P0483,125
S014,P0484,69
S014,P0485,95
S014,P0486,364
S014,P0487,368
S014,P0488,175
S014,P0489,499
S014,P0490,110
S014,P0491,189
S014,P0492,431
S014,P0493,263
S014,P0494,106
S014,P0495,134
S014,P0496,440
S014,P0497,116
S014,P0498,177
S014,P0499,493
S014,P0500,458
S015,P0001,231
S015,P0002,455
S015,P0003,247
S015,P0004,125
S015,P0005,71
S015,P0006,475
S015,P0007,114
S015,P0008,403
S015,P0009,477
S015,P0010,117
S015,P0011,467
S015,P0012,277
S015,P0013,272
S015,P0014,460
S015,P0015,149
S015,P0016,304
S015,P0017,438
S015,P0018,169
S015,P0019,253
S015,P0020,216
S015,P0021,353
S015,P0022,357
S015,P0023,146
S015,P0024,468
S015,P0025,380
S015,P0026,485
S015,P0027,341
S015,P0028,435
S015,P0029,158
S015,P0030,265
S015,P0031,86
S015,P0032,246
S015,P0033,237
S015,P0034,265
S015,P0035,473
S015,P0036,247
S015,P0037,349
S015,P0038,361
S015,P0039,131
S015,P0040,169
S015,P0041,286
S015,P0042,352
S015,P0043,97
S015,P0044,144
S015,P0045,115
S015,P0046,116
S015,P0047,97
S015,P0048,102
S015,P0049,260
S015,P0050,396
S015,P0051,200
S015,P0052,493
S015,P0053,255
S015,P0054,147
S015,P0055,494
S015,P0056,176
S015,P0057,440
S015,P0058,72
S015,P0059,345
S015,P0060,99
S015,P0061,458
S015,P0062,132
S015,P0063,425
S015,P0064,208
S015,P0065,216
S015,P0066,157
S015,P0067,152
S015,P0068,66
S015,P0069,136
S015,P0070,269
S015,P0071,404
S015,P0072,82
S015,P0073,449
S015,P0074,141
S015,P0075,382
S015,P0076,76
S015,P0077,215
S015,P0078,390
S015,P0079,383
S015,P0080,419
S015,P0081,135
S015,P0082,418
S015,P0083,385
S015,P0084,301
S015,P0085,333
S015,P0086,367
S015,P0087,471
S015,P0088,83
S015,P0089,238
S015,P0090,62
S015,P0091,271
S015,P0092,333
S015,P0093,419
S015,P0094,182
S015,P0095,104
S015,P0096,251
S015,P0097,116
S015,P0098,60
S015,P0099,496
S015,P0100,301
S015,P0101,355
S015,P0102,75
S015,P0103,338
S015,P0104,140
S015,P0105,296
S015,P0106,466
S015,P0107,60
S015,P0108,338
S015,P0109,210
S015,P0110,295
S015,P0111,407
S015,P0112,294
S015,P0113,124
S015,P0114,128
S015,P0115,362
S015,P0116,195
S015,P0117,373
S015,P0118,50
S015,P0119,163
S015,P0120,114
S015,P0121,437
S015,P0122,237
S015,P0123,200
S015,P0124,270
S015,P0125,97
S015,P0126,213
S015,P0127,70
S015,P0128,459
S015,P0129,444
S015,P0130,386
S015,P0131,127
S015,P0132,128
S015,P0133,352
S015,P0134,278
S015,P0135,150
S015,P0136,96
S015,P0137,498
S015,P0138,351
S015,P0139,451
S015,P0140,246
S015,P0141,315
S015,P0142,350
S015,P0143,256
S015,P0144,215
S015,P0145,356
S015,P0146,133
S015,P0147,467
S015,P0148,212
S015,P0149,351
S015,P0150,229
S015,P0151,250
S015,P0152,58
S015,P0153,337
S015,P0154,397
S015,P0155,333
S015,P0156,360
S015,P0157,290
S015,P0158,185
S015,P0159,370
S015,P0160,90
S015,P0161,468
S015,P0162,357
S015,P0163,209
S015,P0164,115
S015,P0165,209
S015,P0166,218
S015,P0167,281
S015,P0168,58
S015,P0169,205
S015,P0170,239
S015,P0171,272
S015,P0172,306
S015,P0173,323
S015,P0174,123
S015,P0175,280
S015,P0176,293
S015,P0177,418
S015,P0178,468
S015,P0179,222
S015,P0180,392
S015,P0181,335
S015,P0182,115
S015,P0183,211
S015,P0184,118
S015,P0185,181
S015,P0186,200
S015,P0187,400
S015,P0188,229
S015,P0189,116
S015,P0190,490
S015,P0191,336
S015,P0192,141
S015,P0193,241
S015,P0194,99
S015,P0195,271
S015,P0196,146
S015,P0197,76
S015,P0198,194
S015,P0199,499
S015,P0200,80
S015,P0201,156
S015,P0202,262
S015,P0203,57
S015,P0204,226
S015,P0205,401
S015,P0206,461
S015,P0207,120
S015,P0208,279
S015,P0209,207
S015,P0210,356
S015,P0211,167
S015,P0212,258
S015,P0213,56
S015,P0214,63
S015,P0215,208
S015,P0216,479
S015,P0217,140
S015,P0218,280
S015,P0219,372
S015,P0220,368
S015,P0221,273
S015,P0222,313
S015,P0223,93
S015,P0224,230
S015,P0225,189
S015,P0226,181
S015,P0227,251
S015,P0228,440
S015,P0229,310
S015,P0230,333
S015,P0231,201
S015,P0232,369
S015,P0233,489
S015,P0234,475
S015,P0235,275
S015,P0236,339
S015,P0237,494
S015,P0238,302
S015,P0239,458
S015,P0240,334
S015,P0241,228
S015,P0242,473
S015,P0243,53
S015,P0244,96
S015,P0245,290
S015,P0246,383
S015,P0247,485
S015,P0248,389
S015,P0249,483
S015,P0250,157
S015,P0251,466
S015,P0252,366
S015,P0253,171
S015,P0254,59
S015,P0255,200
S015,P0256,101
S015,P0257,307
S015,P0258,123
S015,P0259,121
S015,P0260,492
S015,P0261,286
S015,P0262,429
S015,P0263,131
S015,P0264,217
S015,P0265,60
S015,P0266,123
S015,P0267,275
S015,P0268,311
S015,P0269,448
S015,P0270,197
S015,P0271,154
S015,P0272,242
S015,P0273,427
S015,P0274,451
S015,P0275,478
S015,P0276,299
S015,P0277,364
S015,P0278,433
S015,P0279,431
S015,P0280,68
S015,P0281,130
S015,P0282,204
S015,P0283,307
S015,P0284,303
S015,P0285,371
S015,P0286,378
S015,P0287,226
S015,P0288,474
S015,P0289,411
S015,P0290,272
S015,P0291,434
S015,P0292,115
S015,P0293,490
S015,P0294,277
S015,P0295,112
S015,P0296,115
S015,P0297,245
S015,P0298,116
S015,P0299,298
S015,P0300,117
S015,P0301,407
S015,P0302,488
S015,P0303,104
S015,P0304,140
S015,P0305,355
S015,P0306,116
S015,P0307,243
S015,P0308,398
S015,P0309,162
S015,P0310,404
S015,P0311,213
S015,P0312,276
S015,P0313,360
S015,P0314,98
S015,P0315,181
S015,P0316,364
S015,P0317,432
S015,P0318,357
S015,P0319,451
S015,P0320,286
S015,P0321,199
S015,P0322,397
S015,P0323,446
S015,P0324,424
S015,P0325,428
S015,P0326,132
S015,P0327,441
S015,P0328,499
S015,P0329,346
S015,P0330,413
S015,P0331,262
S015,P0332,95
S015,P0333,280
S015,P0334,172
S015,P0335,498
S015,P0336,137
S015,P0337,313
S015,P0338,202
S015,P0339,456
S015,P0340,72
S015,P0341,266
S015,P0342,435
S015,P0343,154
S015,P0344,188
S015,P0345,449
S015,P0346,454
S015,P0347,176
S015,P0348,63
S015,P0349,387
S015,P0350,79
S015,P0351,130
S015,P0352,96
S015,P0353,478
S015,P0354,206
S015,P0355,210
S015,P0356,406
S015,P0357,198
S015,P0358,388
S015,P0359,472
S015,P0360,265
S015,P0361,182
S015,P0362,135
S015,P0363,79
S015,P0364,74
S015,P0365,428
S015,P0366,114
S015,P0367,366
S015,P0368,221
S015,P0369,251
S015,P0370,84
S015,P0371,164
S015,P0372,168
S015,P0373,382
S015,P0374,287
S015,P0375,321
S015,P0376,105
S015,P0377,392
S015,P0378,403
S015,P0379,94
S015,P0380,412
S015,P0381,124
S015,P0382,442
S015,P0383,342
S015,P0384,243
S015,P0385,356
S015,P0386,253
S015,P0387,107
S015,P0388,154
S015,P0389,382
S015,P0390,305
S015,P0391,331
S015,P0392,299
S015,P0393,436
S015,P0394,176
S015,P0395,435
S015,P0396,90
S015,P0397,394
S015,P0398,129
S015,P0399,83
S015,P0400,472
S015,P0401,129
S015,P0402,68
S015,P0403,86
S015,P0404,297
S015,P0405,378
S015,P0406,112
S015,P0407,399
S015,P0408,349
S015,P0409,294
S015,P0410,490
S015,P0411,499
S015,P0412,394
S015,P0413,150
S015,P0414,429
S015,P0415,193
S015,P0416,221
S015,P0417,456
S015,P0418,267
S015,P0419,265
S015,P0420,195
S015,P0421,416
S015,P0422,227
S015,P0423,292
S015,P0424,375
S015,P0425,355
S015,P0426,235
S015,P0427,276
S015,P0428,474
S015,P0429,342
S015,P0430,100
S015,P0431,442
S015,P0432,54
S015,P0433,410
S015,P0434,311
S015,P0435,109
S015,P0436,256
S015,P0437,280
S015,P0438,110
S015,P0439,385
S015,P0440,397
S015,P0441,82
S015,P0442,193
S015,P0443,152
S015,P0444,91
S015,P0445,164
S015,P0446,294
S015,P0447,494
S015,P0448,394
S015,P0449,172
S015,P0450,250
S015,P0451,434
S015,P0452,278
S015,P0453,191
S015,P0454,195
S015,P0455,363
S015,P0456,441
S015,P0457,210
S015,P0458,332
S015,P0459,92
S015,P0460,438
S015,P0461,264
S015,P0462,377
S015,P0463,190
S015,P0464,399
S015,P0465,338
S015,P0466,292
S015,P0467,303
S015,P0468,242
S015,P0469,393
S015,P0470,238
S015,P0471,312
S015,P0472,277
S015,P0473,328
S015,P0474,455
S015,P0475,228
S015,P0476,176
S015,P0477,168
S015,P0478,97
S015,P0479,462
S015,P0480,204
S015,P0481,190
S015,P0482,386
S015,P0483,431
S015,P0484,493
S015,P0485,323
S015,P0486,86
S015,P0487,381
S015,P0488,312
S015,P0489,139
S015,P0490,165
S015,P0491,184
S015,P0492,227
S015,P0493,190
S015,P0494,129
S015,P0495,174
S015,P0496,317
S015,P0497,267
S015,P0498,417
S015,P0499,430
S015,P0500,437
S016,P0001,51
S016,P0002,177
S016,P0003,294
S016,P0004,158
S016,P0005,103
S016,P0006,439
S016,P0007,448
S016,P0008,246
S016,P0009,286
S016,P0010,386
S016,P0011,253
S016,P0012,443
S016,P0013,345
S016,P0014,216
S016,P0015,331
S016,P0016,160
S016,P0017,393
S016,P0018,359
S016,P0019,437
S016,P0020,225
S016,P0021,355
S016,P0022,144
S016,P0023,438
S016,P0024,247
S016,P0025,192
S016,P0026,271
S016,P0027,415
S016,P0028,198
S016,P0029,375
S016,P0030,412
S016,P0031,262
S016,P0032,451
S016,P0033,105
S016,P0034,438
S016,P0035,127
S016,P0036,62
S016,P0037,204
S016,P0038,488
S016,P0039,329
S016,P0040,469
S016,P0041,383
S016,P0042,418
S016,P0043,54
S016,P0044,133
S016,P0045,412
S016,P0046,158
S016,P0047,453
S016,P0048,496
S016,P0049,224
S016,P0050,116
S016,P0051,249
S016,P0052,223
S016,P0053,286
S016,P0054,147
S016,P0055,220
S016,P0056,60
S016,P0057,68
S016,P0058,246
S016,P0059,376
S016,P0060,214
S016,P0061,401
S016,P0062,135
S016,P0063,69
S016,P0064,151
S016,P0065,77
S016,P0066,299
S016,P0067,368
S016,P0068,118
S016,P0069,64
S016,P0070,135
S016,P0071,92
S016,P0072,216
S016,P0073,185
S016,P0074,96
S016,P0075,104
S016,P0076,177
S016,P0077,253
S016,P0078,263
S016,P0079,378
S016,P0080,104
S016,P0081,491
S016,P0082,61
S016,P0083,307
S016,P0084,465
S016,P0085,369
S016,P0086,248
S016,P0087,217
S016,P0088,481
S016,P0089,383
S016,P0090,285
S016,P0091,91
S016,P0092,306
S016,P0093,107
S016,P0094,226
S016,P0095,80
S016,P0096,75
S016,P0097,289
S016,P0098,310
S016,P0099,138
S016,P0100,245
S016,P0101,471
S016,P0102,105
S016,P0103,449
S016,P0104,57
S016,P0105,258
S016,P0106,211
S016,P0107,59
S016,P0108,254
S016,P0109,274
S016,P0110,90
S016,P0111,396
S016,P0112,147
S016,P0113,389
S016,P0114,198
S016,P0115,173
S016,P0116,489
S016,P0117,98
S016,P0118,197
S016,P0119,219
S016,P0120,299
S016,P0121,112
S016,P0122,403
S016,P0123,162
S016,P0124,368
S016,P0125,136
S016,P0126,177
S016,P0127,463
S016,P0128,395
S016,P0129,268
S016,P0130,428
S016,P0131,131
S016,P0132,268
S016,P0133,366
S016,P0134,250
S016,P0135,270
S016,P0136,55
S016,P0137,148
S016,P0138,261
S016,P0139,71
S016,P0140,99
S016,P0141,389
S016,P0142,466
S016,P0143,161
S016,P0144,199
S016,P0145,268
S016,P0146,252
S016,P0147,376
S016,P0148,484
S016,P0149,331
S016,P0150,147
S016,P0151,163
S016,P0152,234
S016,P0153,340
S016,P0154,450
S016,P0155,447
S016,P0156,321
S016,P0157,111
S016,P0158,298
S016,P0159,232
S016,P0160,262
S016,P0161,55
S016,P0162,90
S016,P0163,485
S016,P0164,435
S016,P0165,91
S016,P0166,352
S016,P0167,154
S016,P0168,216
S016,P0169,288
S016,P0170,317
S016,P0171,175
S016,P0172,175
S016,P0173,99
S016,P0174,175
S016,P0175,160
S016,P0176,331
S016,P0177,88
S016,P0178,58
S016,P0179,420
S016,P0180,135
S016,P0181,483
S016,P0182,58
S016,P0183,422
S016,P0184,425
S016,P0185,299
S016,P0186,433
S016,P0187,221
S016,P0188,382
S016,P0189,369
S016,P0190,75
S016,P0191,52
S016,P0192,341
S016,P0193,144
S016,P0194,353
S016,P0195,329
S016,P0196,391
S016,P0197,322
S016,P0198,214
S016,P0199,368
S016,P0200,176
S016,P0201,404
S016,P0202,302
S016,P0203,333
S016,P0204,448
S016,P0205,173
S016,P0206,71
S016,P0207,398
S016,P0208,351
S016,P0209,362
S016,P0210,55
S016,P0211,77
S016,P0212,149
S016,P0213,464
S016,P0214,387
S016,P0215,398
S016,P0216,389
S016,P0217,229
S016,P0218,314
S016,P0219,399
S016,P0220,344
S016,P0221,328
S016,P0222,498
S016,P0223,343
S016,P0224,285
S016,P0225,165
S016,P0226,64
S016,P0227,186
S016,P0228,265
S016,P0229,470
S016,P0230,208
S016,P0231,462
S016,P0232,293
S016,P0233,465
S016,P0234,77
S016,P0235,111
S016,P0236,60
S016,P0237,336
S016,P0238,115
S016,P0239,203
S016,P0240,71
S016,P0241,478
S016,P0242,495
S016,P0243,338
S016,P0244,201
S016,P0245,417
S016,P0246,401
S016,P0247,134
S016,P0248,282
S016,P0249,303
S016,P0250,154
S016,P0251,459
S016,P0252,109
S016,P0253,372
S016,P0254,418
S016,P0255,99
S016,P0256,415
S016,P0257,436
S016,P0258,146
S016,P0259,196
S016,P0260,486
S016,P0261,87
S016,P0262,449
S016,P0263,70
S016,P0264,499
